Episode,Total Reward,Average Reward,Average Loss,Steps
1,1.0953031658958206,0.15647188084226007,0.0,7
2,3.572758604850881,0.3572758604850881,0.0,10
3,2.037027230714286,0.1697522692261905,0.0,12
4,5.831090855065907,0.20825324482378238,0.0,28
5,2.644516019402429,0.26445160194024286,0.0,10
6,2.455422618832434,0.22322023807567584,0.0,11
7,2.1009829474591517,0.23344254971768352,0.0,9
8,7.032037658588619,0.20682463701731232,0.0,34
9,3.602851646542269,0.30023763721185576,0.08467079699039459,12
10,4.109562302266385,0.3424635251888654,0.09033473736296098,12
11,0.5584553312907605,0.09307588854846009,0.07896206838389237,6
12,-0.016335138212250522,-0.0032670276424501044,0.08620288968086243,5
13,-0.37551352423207085,-0.09387838105801771,0.07712852768599987,4
14,-0.4110207240078463,-0.10275518100196157,0.0800843620672822,4
15,1.9030451913083257,0.13593179937916613,0.06390262568103415,14
16,2.8522635337128968,0.28522635337128965,0.055231770128011705,10
17,0.9192416893587751,0.15320694822646252,0.06742025849719842,6
18,3.9301307670362835,0.3275108972530236,0.05799839645624161,12
19,4.62065105364367,0.23103255268218348,0.04399620583280921,20
20,3.906276941961263,0.30048284168932793,0.03916155203030659,13
21,0.02544399794564889,0.005088799589129778,0.04129873663187027,5
22,1.203596518732284,0.1504495648415355,0.034706555772572756,8
23,4.990629330107757,0.38389456385444287,0.03228129661427094,13
24,-0.40167288940278634,-0.08033457788055727,0.03191527277231217,5
25,9.137419876190483,0.39727912505176016,0.028737845223235046,23
26,3.174438087588899,0.2441875451991461,0.025359895438528977,13
27,2.1382800693935433,0.2672850086741929,0.028400801122188568,8
28,3.8107982354356027,0.2540532156957068,0.02920346483588219,15
29,2.1216738890286644,0.21216738890286643,0.02671028133481741,10
30,8.558020702592167,0.45042214224169297,0.03169418891009532,19
31,9.653347281084503,0.40222280337852095,0.030111452836232882,24
32,3.44827566950228,0.22988504463348533,0.029716802140076954,15
33,3.5104865841514252,0.3191351440137659,0.033072206445715645,11
34,7.782031740424211,0.38910158702121056,0.02853234112262726,20
35,3.4486087032950934,0.265277592561161,0.029232174301376708,13
36,3.581175309987886,0.275475023845222,0.028280976586616956,13
37,2.7101052976674724,0.24637320887886113,0.02375563725151799,11
38,3.816674622408076,0.27261961588629113,0.02457090174513204,14
39,6.648767898586412,0.2557218422533235,0.03136513228170001,26
40,1.287635631514985,0.21460593858583085,0.03463515763481458,6
41,6.689768565395095,0.1858269045943082,0.02830526175805264,36
