Episode,Loss,Q-value,Epsilon
1,0,0.15569722652435303,0.9997502812161486
1,0,-0.4648410677909851,0.9995006248541901
1,0,0.7161328792572021,0.999251030898521
1,0,0.03183314949274063,0.9990014993335417
1,0,-0.40669184923171997,0.9987520301436563
1,0,0.9686053991317749,0.9985026233132732
2,0,-0.0751255452632904,0.9982532788268044
2,0,-0.20291033387184143,0.9980039966686658
2,0,-0.19294121861457825,0.9977547768232773
2,0,-0.18402963876724243,0.9975056192750626
2,0,-0.17460259795188904,0.9972565240084496
2,0,-0.16426914930343628,0.9970074910078697
2,0,-0.6095721125602722,0.9967585202577581
2,0,0.8341555595397949,0.9965096117425545
2,0,-0.3637568950653076,0.9962607654467018
2,0,-0.3645566701889038,0.9960119813546475
2,0,-0.35424283146858215,0.9957632594508423
2,0,-0.08246410638093948,0.995514599719741
2,0,0.6792133450508118,0.9952660021458026
2,0,-0.15845182538032532,0.9950174667134897
2,0,-0.05216483026742935,0.9947689934072687
2,0,-0.03025341033935547,0.9945205822116101
2,0,0.47895950078964233,0.9942722331109882
2,0,-0.16597822308540344,0.9940239460898813
2,0,0.8542195558547974,0.9937757211327714
2,0,-0.18070387840270996,0.9935275582241443
2,0,0.8892019987106323,0.9932794573484899
2,0,-0.2681702673435211,0.9930314184903019
3,0,0.1605815589427948,0.992783441634078
3,0,0.37224912643432617,0.9925355267643193
3,0,-0.7031530737876892,0.9922876738655315
3,0.3164082467556,0.5319865345954895,0.9920398829222236
3,0.27037104964256287,-0.7251695990562439,0.9917921539189086
3,0.2918050289154053,-0.13450407981872559,0.9915444868401038
3,0.3325333297252655,-0.652965784072876,0.9912968816703296
3,0.2680836319923401,0.9246970415115356,0.9910493383941108
3,0.4617408514022827,0.6224052906036377,0.990801856995976
3,0.3047421872615814,0.6249505281448364,0.9905544374604576
3,0.20886781811714172,0.018581703305244446,0.9903070797720918
3,0.13231241703033447,-0.34107744693756104,0.9900597839154189
3,0.23714327812194824,-0.29044657945632935,0.9898125498749828
3,0.10834801197052002,0.0713919997215271,0.9895653776353314
3,0.27105170488357544,-0.211795374751091,0.9893182671810163
3,0.1387692391872406,0.08116274327039719,0.9890712184965934
3,0.15438832342624664,-0.34367796778678894,0.9888242315666219
3,0.21978126466274261,0.08092639595270157,0.9885773063756651
3,0.17816106975078583,0.7663532495498657,0.9883304429082904
3,0.15208308398723602,-0.2759499251842499,0.9880836411490685
3,0.07742014527320862,0.7542577981948853,0.9878369010825747
3,0.2690107226371765,0.7951253652572632,0.9875902226933876
3,0.15492761135101318,0.7891063094139099,0.9873436059660896
3,0.14922268688678741,0.21259495615959167,0.9870970508852673
3,0.09489680081605911,0.6342648863792419,0.9868505574355111
3,0.11877990514039993,0.16977459192276,0.986604125601415
3,0.21434029936790466,0.1632891595363617,0.986357755367577
4,0.10690397769212723,0.1741548776626587,0.9861114467185991
4,0.09503376483917236,0.14507687091827393,0.9858651996390868
4,0.08866963535547256,0.37481582164764404,0.9856190141136499
4,0.05363819748163223,0.36989066004753113,0.9853728901269018
4,0.1334378570318222,0.4496748447418213,0.9851268276634596
4,0.12018826603889465,0.6937501430511475,0.9848808267079445
4,0.11177785694599152,-0.13342773914337158,0.9846348872449812
4,0.10144123435020447,0.5394631624221802,0.9843890092591989
4,0.09946542978286743,0.3081892132759094,0.9841431927352299
5,0.11372758448123932,0.08249983191490173,0.9838974376577108
5,0.10507045686244965,0.6805458664894104,0.9836517440112816
5,0.07444018125534058,0.3812999725341797,0.9834061117805871
5,0.05160436034202576,0.4588222801685333,0.9831605409502747
5,0.09670792520046234,0.6746253967285156,0.9829150315049966
5,0.09590701013803482,0.3471505343914032,0.9826695834294081
5,0.11112377792596817,0.5177156925201416,0.9824241967081689
5,0.0942603051662445,0.5439842939376831,0.9821788713259425
5,0.07773822546005249,0.5359631776809692,0.9819336072673958
5,0.07301370799541473,0.42296910285949707,0.9816884045171996
5,0.07337397336959839,0.49775397777557373,0.9814432630600294
5,0.11164352297782898,0.3457869291305542,0.9811981828805632
5,0.06455299258232117,0.5577009916305542,0.9809531639634839
5,0.06112919747829437,0.6163365840911865,0.9807082062934775
6,0.06657347083091736,0.14796046912670135,0.9804633098552344
6,0.08475863188505173,0.5059360861778259,0.9802184746334485
6,0.0860198438167572,0.5116671919822693,0.9799737006128176
