Episode,Loss,Q-value,Epsilon
1,0,-0.11093709617853165,0.9997502812161486
1,0,0.5311450362205505,0.9995006248541901
1,0,-0.6565948724746704,0.999251030898521
1,0,-0.014790140092372894,0.9990014993335417
1,0,-0.04148215800523758,0.9987520301436563
1,0,0.31537696719169617,0.9985026233132732
1,0,-0.9188631176948547,0.9982532788268044
1,0,-0.24861079454421997,0.9980039966686658
1,0,-0.1572226583957672,0.9977547768232773
1,0,-0.04962412267923355,0.9975056192750626
1,0,0.4106677174568176,0.9972565240084496
1,0,0.25377243757247925,0.9970074910078697
2,0,0.08916901797056198,0.9967585202577581
2,0,0.5864693522453308,0.9965096117425545
2,0,0.7480658292770386,0.9962607654467018
2,0,-0.9401779174804688,0.9960119813546475
2,0,-0.9417911171913147,0.9957632594508423
2,0,0.5945048332214355,0.995514599719741
2,0,0.8064805269241333,0.9952660021458026
2,0,-0.9362421631813049,0.9950174667134897
2,0,0.10973279923200607,0.9947689934072687
2,0,0.11209066957235336,0.9945205822116101
2,0,-0.9036359786987305,0.9942722331109882
2,0,0.5437564253807068,0.9940239460898813
2,0,0.5174787640571594,0.9937757211327714
2,0,-0.6881803274154663,0.9935275582241443
2,0,-0.05447567254304886,0.9932794573484899
2,0,-0.08958201855421066,0.9930314184903019
2,0,0.004717700183391571,0.992783441634078
2,0,-0.019145704805850983,0.9925355267643193
2,0,0.1476454734802246,0.9922876738655315
2,0,0.27388474345207214,0.9920398829222236
2,0,-0.05917539447546005,0.9917921539189086
2,0,0.24597376585006714,0.9915444868401038
3,0,0.05638846009969711,0.9912968816703296
3,0,-0.6658113598823547,0.9910493383941108
3,0,0.3712773025035858,0.990801856995976
3,0,-0.9253940582275391,0.9905544374604576
3,0,0.06273960322141647,0.9903070797720918
3,0,-0.2400473654270172,0.9900597839154189
3,0,0.25229525566101074,0.9898125498749828
4,0,-0.1297810673713684,0.9895653776353314
4,0,0.1162351593375206,0.9893182671810163
4,0,0.7125338315963745,0.9890712184965934
4,0,-0.9287137389183044,0.9888242315666219
4,0,-0.9324840903282166,0.9885773063756651
4,0,0.5812201499938965,0.9883304429082904
4,0,-0.9081827402114868,0.9880836411490685
4,0,0.5303599238395691,0.9878369010825747
4,0,0.3518007695674896,0.9875902226933876
4,0,0.3000016510486603,0.9873436059660896
4,0,0.23119744658470154,0.9870970508852673
5,0,0.08841928839683533,0.9868505574355111
5,0,0.5864693522453308,0.986604125601415
5,0,0.5343142151832581,0.986357755367577
5,0,0.019572190940380096,0.9861114467185991
5,0,-0.012182720005512238,0.9858651996390868
5,0,0.3449512720108032,0.9856190141136499
5,0,-0.22346937656402588,0.9853728901269018
5,0,-0.03493935614824295,0.9851268276634596
5,0,-0.020153440535068512,0.9848808267079445
5,0,-0.12084243446588516,0.9846348872449812
5,0,-0.07128501683473587,0.9843890092591989
5,0,-0.041545070707798004,0.9841431927352299
5,0,0.07504764944314957,0.9838974376577108
5,0,0.5399612188339233,0.9836517440112816
5,0,0.5433417558670044,0.9834061117805871
5,0,0.05199357122182846,0.9831605409502747
5,0,0.3821791112422943,0.9829150315049966
5,0,-0.7142167687416077,0.9826695834294081
5,0,0.828951895236969,0.9824241967081689
5,0,-0.6554521918296814,0.9821788713259425
5,0,-0.6532998085021973,0.9819336072673958
5,0,0.2788013219833374,0.9816884045171996
5,0,-0.005274005234241486,0.9814432630600294
5,0,0.04185215383768082,0.9811981828805632
6,0,0.07840441167354584,0.9809531639634839
6,0,0.5864693522453308,0.9807082062934775
6,0,-0.8799425959587097,0.9804633098552344
6,0,-0.8450574278831482,0.9802184746334485
