Episode,Total Reward,Average Reward,Average Loss,Steps
1,3.988625871717634,0.24928911698235212,0.0,16
2,6.670606728509763,0.3032093967504438,0.04559755528515035,22
3,2.7529353909065377,0.19663824220760984,0.07803419777857405,14
4,2.5884241412500013,0.23531128556818193,0.068494724617763,11
5,0.954540657521393,0.13636295107448473,0.07796600141695567,7
6,7.516786660653722,0.31319944419390505,0.05072419454033176,24
7,0.10585246350792543,0.017642077251320904,0.08476823878784974,6
8,4.238928322678451,0.15699734528438705,0.05058730773075863,27
9,2.1851098152350437,0.27313872690438046,0.03148138662800193,8
10,5.610146511663919,0.3300086183331717,0.02783415767857257,17
11,0.10585246350792543,0.017642077251320904,0.02539588479946057,6
12,7.273598364502629,0.4545998977814143,0.023251336708199233,16
13,3.6266787326425725,0.24177858217617149,0.023675773416956265,15
14,5.881821247478746,0.34598948514580863,0.02664882508928285,17
15,2.047709171972456,0.2047709171972456,0.03307559788227081,10
16,3.236897077240875,0.20230606732755468,0.03389492817223072,16
17,1.0562862304919056,0.1320357788114882,0.046954377088695765,8
18,0.1878406500399068,0.03130677500665113,0.03374799651404222,6
19,1.3153628400935506,0.14615142667706119,0.03624496195051405,9
20,1.0644290914374177,0.11826989904860197,0.03898767340514395,9
21,3.6155628185601474,0.24103752123734315,0.03963224726418654,15
22,2.751749354818051,0.21167302729369625,0.03305631374510435,13
23,1.5205607529575613,0.19007009411969517,0.02922334591858089,8
24,3.5070005702370644,0.29225004751975536,0.02893370809033513,12
25,3.0493119220296023,0.27721017472996384,0.03260088407180526,11
26,13.450341060626025,0.3842954588750293,0.024895871537072317,35
27,1.4686648995933553,0.18358311244916942,0.030552935553714633,8
28,12.009921948607793,0.44481192402251085,0.02440621389972943,27
29,3.3967503172202402,0.169837515861012,0.023559711943380534,20
30,2.626356959868765,0.2918174399854183,0.028635426114002865,9
31,13.076587628222365,0.37361678937778187,0.02473853826522827,35
32,-0.24364163560013075,-0.04060693926668846,0.026445241024096806,6
33,5.167731524744473,0.34451543498296483,0.02690960777302583,15
34,0.4790427454264985,0.07984045757108309,0.025590560942267377,6
35,-0.3872499847893778,-0.07744999695787555,0.024443794041872025,5
36,10.990600210304867,0.3789862141484437,0.05279886311498182,29
37,-0.4205031037627487,-0.08410062075254973,0.059295465052127835,5
38,3.0073718975482002,0.27339744523165455,0.04466350833800706,11
39,1.6743873875145248,0.2092984234393156,0.042165848426520824,8
40,0.5112367342036985,0.06390459177546232,0.03067865129560232,8
41,2.5780608371921447,0.2578060837192145,0.04050181079655886,10
42,5.217221470389038,0.3068953806111199,0.03674178082934197,17
43,7.349628202372896,0.40831267790960535,0.030993227898660634,18
44,5.746934270326327,0.20524765251165453,0.03673732919352395,28
45,6.2736763456986235,0.34853757476103464,0.029778262600302696,18
46,5.565155570053271,0.2650074080977748,0.03607032687536308,21
47,0.02544399794564889,0.005088799589129778,0.03063949979841709,5
48,9.623769081542758,0.4811884540771379,0.029930070089176298,20
49,-0.4205031037627487,-0.08410062075254973,0.03418133035302162,5
50,0.6556437606388505,0.1092739601064751,0.028744769593079884,6
51,8.925281895446895,0.4056946316112225,0.032298400193791495,22
52,3.3770056027634645,0.22513370685089765,0.031684763729572296,15
53,1.4626796577937147,0.18283495722421433,0.03677692892961204,8
54,4.912890825124588,0.24564454125622942,0.029069052636623384,20
55,8.03768669353449,0.3827469854064042,0.029879411327696982,21
56,1.576438578759832,0.26273976312663866,0.02797549699122707,6
57,5.70821089782101,0.33577711163653,0.030600951765390003,17
58,8.325436531303623,0.13648256608694465,0.031238168844434082,61
59,5.527261081755361,0.3948043629825258,0.032312238322837014,14
60,2.1679290904647908,0.24088101005164342,0.0291748715357648,9
61,4.903708064859285,0.35026486177566324,0.024803655621196543,14
62,10.230611765986044,0.3653789916423587,0.02705003953139697,28
63,6.98508761171128,0.2494674147039743,0.026157171265887364,28
64,0.5584760705092291,0.07978229578703273,0.023366795985826423,7
65,12.290223483052932,0.34139509675147034,0.02977071730937395,36
66,1.3765315815753971,0.08603322384846232,0.048676441074348986,16
67,0.5093023999018278,0.07275748570026111,0.05391517813716616,7
68,0.7320107332351615,0.10457296189073736,0.0343375602470977,7
69,3.4533509237679576,0.3139409930698143,0.036688423630866135,11
70,9.577876495416994,0.39907818730904143,0.032428320206236094,24
