Episode,Total Reward,Average Reward,Average Loss,Steps
181,11.6693677426708,0.46677470970683205,0.06692927524447441,25
182,16.019586301383697,0.5339862100461232,0.07718896592656771,30
183,14.972544715327658,0.49908482384425523,0.07253212655584017,30
184,15.117452561308937,0.444630957685557,0.06622491229106398,34
185,13.769199730673588,0.41724847668707843,0.07003838399594481,33
186,11.220549531994406,0.3869155011032554,0.0621695169087114,29
187,10.47816615442258,0.33800535982008323,0.06381862105861787,31
188,11.624425245332901,0.36326328891665316,0.06494501978158951,32
189,18.86376491001191,0.4100818458698241,0.06308824172162492,46
190,12.59426283074754,0.3816443282044709,0.07182156655824545,33
191,38.81500029797437,0.36275701213060163,0.06547807519123933,107
192,14.925865425505302,0.48147952985500975,0.061955753293248914,31
193,15.745218290953645,0.43736717474871234,0.06961056248595317,36
194,10.85030692474271,0.3616768974914237,0.0743807361771663,30
195,13.564349285798032,0.4110408874484252,0.0872249636008884,33
196,12.16973937367649,0.4867895749470596,0.07448069259524345,25
197,12.943901616280119,0.4044969255087537,0.07494561618659645,32
198,19.27876766237064,0.3780150522033459,0.07740875567291297,51
199,11.50854176573422,0.5003713811188791,0.08283648251191429,23
200,16.032473960042513,0.47154335176595624,0.06729197721270953,34
201,16.56627855639444,0.5020084411028618,0.07255638345624461,33
202,11.24055455454755,0.43232902132875195,0.06910369960734478,26
203,15.362101371674086,0.426725038102058,0.07690687860465711,36
204,19.038046261657477,0.47595115654143694,0.07900132099166512,40
205,15.99908118144631,0.4999712869201972,0.07287861732766032,32
206,11.720298180702502,0.4507806992577885,0.07235674216197087,26
207,62.115982949841985,0.3858135586946707,0.0829678740907715,161
208,14.996000017355994,0.48374193604374177,0.0807564363123909,31
209,19.87228996537208,0.48468999915541655,0.08618425586965026,41
210,12.758624813392103,0.3987070254185032,0.08584167412482202,32
211,10.484113983513112,0.3615211718452797,0.08054449280788159,29
212,16.43659020258197,0.5302125871800636,0.08635698282910932,31
213,15.529557302572396,0.5176519100857465,0.08886632770299911,30
214,16.0398276116989,0.41127763106920256,0.08253697630686638,39
215,20.364028764394487,0.4525339725420997,0.0927922076649136,45
216,11.8173045033382,0.43767794456808146,0.083376611272494,27
217,11.789933145967165,0.49124721441529856,0.07989877136424184,24
218,12.293747417397482,0.49174989669589925,0.08858982473611832,25
219,16.65400874210162,0.47582882120290343,0.0878057633127485,35
220,16.369302021472553,0.49603945519613796,0.07879140092567964,33
221,16.906817890899347,0.48305193973998134,0.08955012400235449,35
222,19.420259832027057,0.4855064958006764,0.09166460325941443,40
223,10.1851695331502,0.4850080730071524,0.1090268027924356,21
224,16.482048209036062,0.5150640065323769,0.09799833537545055,32
225,16.03807826995303,0.5011899459360322,0.09694158181082457,32
226,20.466934830785515,0.4873079721615599,0.09636740714666389,42
227,8.467978856883255,0.33871915427533017,0.09907587260007858,25
228,19.083018216910045,0.4437911213234894,0.08709006193418835,43
229,27.235327481188104,0.46161572002013734,0.09523560100440252,59
230,12.534764546032086,0.48210632869354175,0.10377176048663947,26
231,18.172787090443617,0.36345574180887236,0.09459621876478196,50
232,53.98529486167326,0.40590447264415985,0.09466496950253508,133
233,21.336387584338876,0.4445080746737266,0.10647580380706738,48
234,19.800397627516208,0.45000903698900474,0.10117190991612998,44
235,15.82208165962945,0.46535534293027797,0.098495729815434,34
236,15.744179561520188,0.5429027435006961,0.10580619668652272,29
237,15.256697775620907,0.5085565925206968,0.09689036284883817,30
238,19.4293227322174,0.45184471470273024,0.10582042225571565,43
239,19.441176548556417,0.3085901039453399,0.10160156575933335,63
240,19.904920578195238,0.4523845585953463,0.09987336261705919,44
241,13.945523718545337,0.4648507906181779,0.09334543732305368,30
242,17.538880131493613,0.4384720032873403,0.09939902126789094,40
243,9.065298095079546,0.3777207539616478,0.09838186545918386,24
244,22.315366932976424,0.405733944235935,0.09718492505225268,55
245,17.445883648898892,0.49845381853996834,0.11845218911767005,35
246,23.9866466417128,0.4441971600317185,0.11297445751174733,54
247,204.9605405064904,0.37955655649350073,0.11207352586918407,540
248,16.79233455158863,0.4797809871882466,0.12165616527199745,35
249,18.82988718847083,0.4828176202172008,0.12102618717994446,39
250,15.51211162863758,0.3878027907159395,0.12840522099286317,40
251,23.16407186236597,0.42116494295210855,0.11683985563841733,55
252,15.429982859657073,0.5320683744709336,0.11556451138237427,29
253,20.947405315736333,0.4189481063147267,0.10848990626633168,50
254,14.870637828293068,0.4647074321341584,0.11859387264121324,32
255,20.045622708706002,0.45558233428877276,0.11980594999410889,44
256,20.39433372573944,0.37080606774071706,0.12014890868555415,55
257,26.717131164514694,0.4309214703953983,0.12971241916379622,62
258,17.35702498024543,0.4691087832498765,0.1253672765718924,37
259,18.36683504495474,0.42713569871987767,0.13444250648797945,43
260,21.081679260431596,0.4902716107077115,0.12906715914953587,43
261,19.103219240659364,0.4659321766014479,0.1291967634020782,41
262,52.902289960721916,0.297203876183831,0.12482907736067021,178
263,31.762950645668475,0.3781303648293866,0.12291549347961943,84
264,381.53868177660434,0.3815386817766043,0.1410610850043595,1000
265,26.618485359156303,0.44364142265260503,0.15560820264120898,60
266,208.7415713788506,0.34965087333140804,0.15478231588150787,597
267,15.987041830856967,0.4995950572142802,0.16805256670340896,32
268,18.781473090225028,0.5523962673595596,0.16057953632929745,34
269,51.800028527689115,0.37000020376920795,0.15245394789214645,140
270,18.30402062988322,0.40675601399740485,0.14331466207901636,45
271,233.1002853357398,0.36941408135616455,0.16234914368688588,631
272,22.31673894989899,0.4851464989108476,0.16406009330049806,46
273,210.11493403971596,0.39127548238308374,0.16674655367875232,537
274,223.51658110343206,0.3998507712047085,0.16895174513669262,559
275,58.53038982204167,0.4151091476740544,0.1728139487986869,141
276,249.50390762738667,0.3809219963776896,0.16939365805219148,655
277,209.91011851758066,0.4068025552666292,0.1667872861879625,516
278,18.283380426615878,0.5078716785171077,0.151426760893729,36
279,235.84434367627426,0.360067700269121,0.164636979837909,655
280,292.13100077801664,0.3185725199324064,0.1562886799451049,917
281,260.53426087671227,0.34924163656395746,0.15240191175395137,746
282,387.6831208950196,0.3876831208950196,0.14941023863852024,1000
283,286.8019207342821,0.30706843761700436,0.13784289211274087,934
284,355.17640344417555,0.35517640344417556,0.12560957618430257,1000
285,345.100488678748,0.345100488678748,0.12206913550570607,1000
286,370.0484947494794,0.37004849474947943,0.11630214728787541,1000
287,376.1767010305208,0.3761767010305208,0.11163015484437347,1000
288,350.53162881901017,0.3505316288190102,0.10801148279383778,1000
289,336.01328074199114,0.33601328074199116,0.10418426061235368,1000
290,320.027891287371,0.320027891287371,0.09703431798145175,1000
291,373.1662433888872,0.3731662433888872,0.09797832734510302,1000
292,347.40681441790133,0.34740681441790133,0.09162958139553666,1000
293,381.9355760938761,0.3819355760938761,0.09027653667144478,1000
294,391.33698285783294,0.3913369828578329,0.08808314206078649,1000
295,385.68368741743404,0.38568368741743403,0.0898413421344012,1000
296,382.5969194204467,0.38259691942044666,0.09607691720873117,1000
297,404.9773855171664,0.4049773855171664,0.09752933609858155,1000
298,391.2019548085933,0.3912019548085933,0.10527693663723767,1000
299,261.3267089954544,0.3555465428509584,0.10768166157562717,735
300,247.6556590963758,0.3631314649506977,0.11444856254028872,682
