Episode,Total Reward,Average Reward,Average Loss,Steps
1,0.8842510787598317,0.14737517979330528,0.0,6
2,5.47140556679709,0.24870025303623136,0.0,22
3,11.517689529532825,0.42658109368640096,0.18982180401130958,27
4,2.11212907508775,0.23468100834308336,0.1011729132797983,9
5,1.221269662499076,0.08723354732136257,0.08602094437394824,14
6,8.332987114914458,0.3333194845965783,0.07621569633483886,25
7,0.026570840169528154,0.005314168033905631,0.09507619589567184,5
8,6.16309240547176,0.47408403119013537,0.06514833265772232,13
9,4.674041771180349,0.27494363359884405,0.06348473622518427,17
10,1.249162464185277,0.07807265401157981,0.07431569648906589,16
11,2.120807327063501,0.2651009158829376,0.0644408380612731,8
12,10.060751341747356,0.31439847942960486,0.06926660181488842,32
13,3.536653054915261,0.22104081593220382,0.07029003091156483,16
14,3.5397366455952675,0.2528383318282334,0.07931590838623899,14
15,0.8380114992291536,0.11971592846130766,0.05073502579970019,7
16,-0.10559353515168135,-0.017598922525280225,0.0680632262180249,6
17,1.6557670201351469,0.23653814573359241,0.09167447579758507,7
18,2.8926145804125776,0.1701537988477987,0.07599328545963063,17
19,9.581184263258924,0.2994120082268414,0.0762768579297699,32
20,3.382146859503969,0.30746789631854266,0.06574675474654544,11
21,0.2625469279490791,0.037506703992725585,0.09366080164909363,7
22,3.9328180045554593,0.28091557175396137,0.07026275460209165,14
23,2.767997649345039,0.34599970616812986,0.08113817870616913,8
24,4.05051309210936,0.31157793016225843,0.07998033727590854,13
25,3.081641760100534,0.28014925091823034,0.06530563194643367,11
26,2.1670386311666867,0.24078207012963185,0.09483930592735608,9
27,1.7206180146796228,0.1720618014679623,0.06876126863062382,10
28,2.4549922918620375,0.22318111744200342,0.05876559391617775,11
29,10.383264879765603,0.37083088856305724,0.07256447750010661,28
30,2.513893844202984,0.279321538244776,0.08058045638932122,9
31,4.19459731358719,0.2796398209058127,0.06111309006810188,15
32,9.897723822198033,0.43033581835643625,0.05835471877261349,23
33,4.636061266590486,0.33114723332789187,0.0664982491039804,14
34,5.907254656699944,0.328180814261108,0.06186762390037378,18
35,1.2914200684417274,0.10761833903681062,0.10028759265939395,12
36,3.926980210314909,0.21816556723971717,0.10508633570538627,18
37,5.88684860022247,0.45283450770942074,0.11054656081474744,13
38,4.058211533225427,0.3121701179404175,0.08957390630474457,13
39,-0.005919770429415272,-0.0011839540858830544,0.0856247141957283,5
40,3.847422058874657,0.20249589783550825,0.08976893832809046,19
41,4.495438517574743,0.32110275125533877,0.09409028185265404,14
42,2.04128823709269,0.10743622300487843,0.08728929197317675,19
43,-0.4549686368718574,-0.09099372737437147,0.08554389700293541,5
44,5.330739462441992,0.280565234865368,0.08806098272141658,19
45,4.752426806492387,0.3655712928071067,0.0780307028729182,13
46,2.194580873052802,0.24384231922808908,0.09222966184218724,9
47,3.8781873857006417,0.2585458257133761,0.07065767993529638,15
48,2.784802877107082,0.2784802877107082,0.08183643408119678,10
49,-0.3872499847893778,-0.07744999695787555,0.06648050136864185,5
50,0.9522354470240804,0.09522354470240804,0.0735354732722044,10
51,-0.2644958098721085,-0.06612395246802713,0.09455560147762299,4
52,2.945416295932077,0.21038687828086264,0.0653747349445309,14
53,1.3641154706404865,0.12401049733095332,0.06737990558824757,11
54,0.4706032907020785,0.058825411337759814,0.09097442962229252,8
55,4.988113813585501,0.2375292292183572,0.0709600072531473,21
56,1.2147663284730141,0.09344356372869339,0.07002890482544899,13
57,2.841632398642769,0.2185871075879053,0.07851921852964622,13
58,1.6835430004607703,0.14029525003839752,0.07286951132118702,12
59,2.366055968567169,0.2366055968567169,0.06454215124249459,10
60,3.9435713264439762,0.32863094387033137,0.0674774485329787,12
61,-0.10559353515168135,-0.017598922525280225,0.07178266408542792,6
62,6.643194476732338,0.2657277790692935,0.061014946773648264,25
63,-0.6226976077034831,-0.12453952154069663,0.04744299501180649,5
64,0.9230218462383366,0.1318602637483338,0.05584431492856571,7
65,3.0070728606608697,0.300707286066087,0.06387452520430088,10
66,3.5760137744692946,0.3250921613153904,0.0659925141795115,11
67,5.593973102803753,0.3107762834890974,0.0580772559882866,18
68,9.781148160604978,0.39124592642419914,0.05584777057170868,25
69,3.756916087039434,0.2683511490742453,0.06092396777655397,14
70,2.789005133299108,0.30988945925545647,0.0621365358432134,9
71,-0.3401628858741814,-0.03779587620824238,0.05643415326873461,9
72,11.974817633264475,0.37421305103951485,0.058631076477468014,32
73,9.511400986280073,0.5006000519094775,0.06216657093088878,19
74,3.6751963259128395,0.30626636049273664,0.08957401632020871,12
75,2.5823168446301574,0.19863975727924288,0.08591404242011216,13
76,11.76529247830844,0.19608820797180734,0.08431319817900658,60
77,1.7228248875145251,0.21535311093931564,0.0690677436068654,8
78,3.1345519820344725,0.24111938323342097,0.06765052733513024,13
79,-0.24364163560013075,-0.04060693926668846,0.06494827196002007,6
80,1.3087073241880596,0.1869581891697228,0.07023669087461062,7
81,0.12347992554543596,0.017639989363633708,0.06011569446751049,7
82,7.933274226974266,0.37777496318925075,0.06204908837874731,21
83,8.300828307258692,0.43688570038203645,0.06036976842503799,19
84,4.190118967280209,0.34917658060668405,0.06648579255367319,12
85,1.562648878056887,0.14205898891426247,0.07510663738304918,11
86,7.545700407312532,0.39714212670065957,0.06269873894358936,19
87,1.8135186861187238,0.18135186861187239,0.061465912871062754,10
88,11.69549474504311,0.30777617750113445,0.06242276929122837,38
89,-0.04913851662675994,-0.008189752771126657,0.05908983449141184,6
90,9.989301954708202,0.4540591797594637,0.05890224501490593,22
91,7.071098231819441,0.21427570399452853,0.060436245618444503,33
92,-0.14497055107626156,-0.024161758512710258,0.06538267619907856,6
93,6.709556875752038,0.24850210650933474,0.062388800705472626,27
94,9.827646906684729,0.46798318603260614,0.061269555950448626,21
95,7.281658236946017,0.40453656871922317,0.05918153706524107,18
96,1.1359975583157835,0.11359975583157836,0.057738670520484446,10
97,4.67200771973425,0.3593852092103269,0.06158871246645084,13
98,2.395128743708317,0.23951287437083169,0.06584210470318794,10
99,4.670612629891703,0.38921771915764186,0.05985019542276859,12
100,15.230950442721564,0.46154395280974436,0.05588073373743982,33
101,11.322908803781008,0.4923003827730873,0.04447840024595675,23
102,7.403897515499407,0.2742184264999781,0.0693244496015487,27
103,3.4791560531585537,0.28992967109654616,0.06971397530287504,12
104,2.5733059722638822,0.23393690656944385,0.053977138955484734,11
105,3.890487066724675,0.25936580444831164,0.06105533329149087,15
106,1.275399590772483,0.1275399590772483,0.05378040466457605,10
107,3.640994012569082,0.280076462505314,0.05756622237654833,13
108,6.195387243202573,0.09110863592944961,0.05740755643038189,68
109,8.054773290491617,0.20653264847414404,0.058386620898277335,39
110,0.947994705635506,0.11849933820443825,0.04853251250460744,8
111,8.212583910189933,0.08295539303222155,0.050462433240479894,99
112,8.207266215039876,0.3730575552290853,0.0532920126887885,22
113,9.703392393859497,0.37320739976382683,0.05571454935348951,26
114,2.541341517055858,0.25413415170558584,0.05334180742502213,10
115,3.7280186095414756,0.2485345739694317,0.05702683640023073,15
116,1.292481276494764,0.18464018235639484,0.05285422903086458,7
117,3.171009629395317,0.3171009629395317,0.045582580752670764,10
118,9.923995209092828,0.3675553781145492,0.0485425576981571,27
119,7.56464525804904,0.27016590207318003,0.04668587785480278,28
120,-0.8106891835408423,-0.06236070642621864,0.0485382519948941,13
121,2.6924750165952553,0.26924750165952555,0.054912542924284935,10
122,4.133846763245282,0.3444872302704402,0.05423335420588652,12
123,7.714116037615206,0.3085646415046082,0.046311912015080454,25
124,0.954540657521393,0.13636295107448473,0.07593436326299395,7
125,25.534561225265865,0.15290156422314888,0.05639790540594541,167
126,2.106715279995095,0.2633394099993869,0.06108696339651942,8
127,7.532837105450543,0.31386821272710597,0.05812646681442857,24
128,0.7383402292965338,0.09229252866206672,0.05331655452027917,8
129,9.536480266603082,0.2889842505031237,0.05373534870644411,33
130,1.0269826750316597,0.036677952679702135,0.055690761522522995,28
131,8.045168171146944,0.2979691915239609,0.05440105677202896,27
132,7.803435815986333,0.2438573692495729,0.058201108186040074,32
133,9.76117751427632,0.2957932580083733,0.050797255540435966,33
134,10.114387001328998,0.4045754800531599,0.0588889230415225,25
135,10.055151557486912,0.43718050249943097,0.05745257210472356,23
136,4.287844872089378,0.2858563248059586,0.04716547280550003,15
137,4.564444952128148,0.3511111501637037,0.04843819542573048,13
138,9.462337573828187,0.3052366959299415,0.04779248672627633,31
139,21.61769693800406,0.15441212098574328,0.05895812490156719,140
140,2.781636917139704,0.2528760833763367,0.06311100653626701,11
141,11.194084368500379,0.056822763291880095,0.05537015246936512,197
142,11.570163513252579,0.46280654053010317,0.0548017755895853,25
143,11.637998700007216,0.44761533461566216,0.05255735027962006,26
144,8.211728725754652,0.456207151430814,0.06518336944282055,18
145,5.549013494470136,0.20551901831370875,0.05522874770341096,27
146,5.751248639712785,0.1691543717562584,0.050770248341209745,34
147,11.204271513336556,0.4481708605334622,0.05302503004670143,25
148,9.698819389877176,0.5705187876398339,0.05423739629195017,17
149,7.571092861823169,0.2703961736365418,0.07041880488395691,28
150,6.214063664161184,0.3655331567153638,0.07512155996964258,17
151,5.504621523001686,0.22935923012507023,0.06865858271097143,24
152,12.332041662117197,0.41106805540390656,0.06351782021423182,30
153,14.774171841743769,0.4765861884433474,0.06135635053919208,31
154,11.452182643589607,0.47717427681623364,0.05682311401081582,24
155,8.919181735228658,0.27027823440086846,0.06089246160153187,33
156,11.74788200233326,0.4699152800933304,0.06407057113945484,25
157,13.40129284342237,0.41879040135694906,0.06218179629649967,32
158,62.59338488224429,0.1664717683038412,0.06252722745820721,376
159,18.06060220065085,0.3541294549147226,0.07497068359425255,51
160,10.073382200088533,0.3597636500031619,0.06993483153304883,28
161,7.8286938231674394,0.3558497192348836,0.07239933786067096,22
162,16.1026094169927,0.5367536472330899,0.07267012745141983,30
163,12.716697968071225,0.34369453967760066,0.08032756671309471,37
164,9.490853299806146,0.33895904642164804,0.07490441163203546,28
165,10.039218247354222,0.4364877498849662,0.07270537478768307,23
166,11.140582619645889,0.44562330478583556,0.06863793708384038,25
167,13.078946641290552,0.40871708254032973,0.07044429867528379,32
168,21.058607822543483,0.4679690627231885,0.06717204828229216,45
169,14.18780269709998,0.4729267565699994,0.06492414511740208,30
170,21.803148337156465,0.2506109004270858,0.07409407609495623,87
171,10.8131406411179,0.4505475267132459,0.09132752769316237,24
172,7.182092710599507,0.47880618070663383,0.07431307981411615,15
173,15.492741406664141,0.4694770123231558,0.08348863391262112,33
174,12.926179660030895,0.36931941885802555,0.08478551347340857,35
175,17.413511423142566,0.41460741483672775,0.08029626664661225,42
176,12.385771420821236,0.3753264066915526,0.06798299955147685,33
177,9.264642911952437,0.2807467549076496,0.08192760169957623,33
178,9.791784918054477,0.3263928306018159,0.08104019177456696,30
179,19.691615802281355,0.38611011377022264,0.07750871215088695,51
180,12.747318770886785,0.5098927508354714,0.07514255449175834,25
181,115.41130330499442,0.21531959571827317,0.0872064953767208,536
182,9.979289632558404,0.3441134356054622,0.09250438508802447,29
183,18.86568258048188,0.41012353435830173,0.0909149787672188,46
184,13.237258881545035,0.4270083510175818,0.10422420201282348,31
185,9.599998882047977,0.3692307262326145,0.10642682001567803,26
186,19.153626020843507,0.43530968229189787,0.10352629076012156,44
187,2.3038764178311912,0.2879845522288989,0.10454379301518202,8
188,9.976267556134163,0.3990507022453665,0.09695030063390732,25
189,12.612896603533892,0.5483868088492997,0.11203883361557256,23
190,12.365233159493929,0.4755858907497665,0.116922806088741,26
191,15.437877535460316,0.4824336729831349,0.1131342314183712,32
192,22.539377856562897,0.4599873031951612,0.10822074601844865,49
193,11.237110020424245,0.36248742001368534,0.10296097818401552,31
194,20.349657295360522,0.3768455054696393,0.10368944242320678,54
195,13.1127281732784,0.39735539919025453,0.10296318172053857,33
196,13.501253880413937,0.3970957023651158,0.10179504620678284,34
197,14.696479907840013,0.33401090699636393,0.0940359305929054,44
198,35.51054771097115,0.20645667273820437,0.11527221363990806,172
199,15.12895817563875,0.45845327804965913,0.11944277302333803,33
200,22.021807488509705,0.40039649979108555,0.1119318377226591,55
201,26.770018702837504,0.3522370881952303,0.1147455788266502,76
202,14.26889399666942,0.4323907271718006,0.11456063728440892,33
203,21.830186113853436,0.4455140023235395,0.10344187170267105,49
204,14.684339079816858,0.4588855962442768,0.1064116875641048,32
205,11.668649085021794,0.40236720982833774,0.10797602734689055,29
206,25.219486384322547,0.2771372130145335,0.11480403441812966,91
207,98.53290475729825,0.27834153886242446,0.12653220315479627,354
208,13.687528872393928,0.4415331894320622,0.1286629035828575,31
209,14.00834454245572,0.40023841549873485,0.13291954791971616,35
210,18.674138476744492,0.4059595321031411,0.12896517178286676,46
211,17.086460686002855,0.4617962347568339,0.14747765086389877,37
212,154.9742329053068,0.27526506732736555,0.139132837789732,563
