Episode,Loss,Q-value,Epsilon
1,0,-0.0786837488412857,0.9997502812161486
1,0,0.3651050925254822,0.9995006248541901
1,0,-0.40657666325569153,0.999251030898521
1,0,0.39305517077445984,0.9990014993335417
1,0,0.40619224309921265,0.9987520301436563
1,0,-0.5063456892967224,0.9985026233132732
1,0,1.1176700592041016,0.9982532788268044
1,0,-0.5248216390609741,0.9980039966686658
1,0,-0.4973107874393463,0.9977547768232773
1,0,0.46739426255226135,0.9975056192750626
1,0,-0.4401055872440338,0.9972565240084496
1,0,-0.4558046758174896,0.9970074910078697
1,0,1.0658704042434692,0.9967585202577581
1,0,-0.18579360842704773,0.9965096117425545
1,0,0.9519043564796448,0.9962607654467018
1,0,-0.15900029242038727,0.9960119813546475
2,0,-0.003437420353293419,0.9957632594508423
2,0,-0.42532429099082947,0.995514599719741
2,0,0.39696404337882996,0.9952660021458026
2,0,1.1183855533599854,0.9950174667134897
2,0,-0.4335685074329376,0.9947689934072687
2,0,-0.430312842130661,0.9945205822116101
2,0,0.34811916947364807,0.9942722331109882
2,0,0.7086939215660095,0.9940239460898813
2,0,-0.46524378657341003,0.9937757211327714
2,0,1.0424492359161377,0.9935275582241443
2,0,-0.4029853343963623,0.9932794573484899
2,0,0.9598492980003357,0.9930314184903019
2,0,0.8960709571838379,0.992783441634078
2,0,0.8731580972671509,0.9925355267643193
2,0,0.8393234610557556,0.9922876738655315
2,0.37110477685928345,-0.34468623995780945,0.9920398829222236
2,0.10637952387332916,0.24650432169437408,0.9917921539189086
2,0.0745132565498352,0.5255181789398193,0.9915444868401038
2,0.057978615164756775,0.6152947545051575,0.9912968816703296
2,0.14967375993728638,0.47269099950790405,0.9910493383941108
2,0.1784018725156784,0.43408480286598206,0.990801856995976
2,0.06509441137313843,1.01406991481781,0.9905544374604576
3,0.08928145468235016,-0.0164247564971447,0.9903070797720918
3,0.10289327800273895,1.3028554916381836,0.9900597839154189
3,0.08112964034080505,0.5994599461555481,0.9898125498749828
3,0.13127955794334412,1.1067898273468018,0.9895653776353314
3,0.05416861176490784,0.9870916604995728,0.9893182671810163
3,0.09067397564649582,0.2662633955478668,0.9890712184965934
3,0.07801278680562973,0.697006106376648,0.9888242315666219
3,0.10295175015926361,0.28340041637420654,0.9885773063756651
3,0.0566558837890625,1.0910696983337402,0.9883304429082904
3,0.08466598391532898,0.881659984588623,0.9880836411490685
3,0.04961157962679863,1.0711663961410522,0.9878369010825747
3,0.031147176399827003,1.111830234527588,0.9875902226933876
3,0.05541575327515602,0.9032517671585083,0.9873436059660896
3,0.0845913365483284,0.39338070154190063,0.9870970508852673
4,0.08053289353847504,-0.00915621966123581,0.9868505574355111
4,0.0665036141872406,1.1664570569992065,0.986604125601415
4,0.07461196184158325,1.0704611539840698,0.986357755367577
4,0.10192272067070007,0.7268804311752319,0.9861114467185991
4,0.04348544403910637,0.8600679636001587,0.9858651996390868
4,0.07744237780570984,0.7247271537780762,0.9856190141136499
4,0.06520924717187881,0.7174209356307983,0.9853728901269018
4,0.07850539684295654,-0.13294717669487,0.9851268276634596
4,0.028729010373353958,0.8397752046585083,0.9848808267079445
4,0.05603953078389168,-0.7230187058448792,0.9846348872449812
4,0.08045977354049683,1.2193222045898438,0.9843890092591989
5,0.0958252027630806,0.3474102020263672,0.9841431927352299
5,0.11538641154766083,0.6738278269767761,0.9838974376577108
5,0.033657874912023544,0.6595437526702881,0.9836517440112816
5,0.059481121599674225,0.6722722053527832,0.9834061117805871
5,0.05871620774269104,0.03966697305440903,0.9831605409502747
5,0.122894287109375,-0.4341435730457306,0.9829150315049966
5,0.059800904244184494,-0.46814098954200745,0.9826695834294081
6,0.0483938604593277,0.20771974325180054,0.9824241967081689
6,0.07415589690208435,0.382353276014328,0.9821788713259425
6,0.09801347553730011,0.9084685444831848,0.9819336072673958
6,0.08838804811239243,0.8793607354164124,0.9816884045171996
6,0.04215005040168762,0.6129223108291626,0.9814432630600294
6,0.050611257553100586,0.6461139917373657,0.9811981828805632
6,0.058032285422086716,1.4023427963256836,0.9809531639634839
6,0.09222890436649323,0.5888785123825073,0.9807082062934775
6,0.05207618698477745,0.8679471015930176,0.9804633098552344
6,0.05343136191368103,0.4180907905101776,0.9802184746334485
6,0.03570650890469551,1.0133275985717773,0.9799737006128176
6,0.044695526361465454,1.2132117748260498,0.9797289877780433
6,0.04447157308459282,1.3282700777053833,0.979484336113831
6,0.047539226710796356,1.1750233173370361,0.9792397456048901
6,0.034826889634132385,1.4835163354873657,0.9789952162359337
6,0.028761079534888268,0.4813958704471588,0.9787507479916785
6,0.07525740563869476,0.941358208656311,0.9785063408568453
6,0.020288091152906418,1.1292088031768799,0.9782619948161588
6,0.06509435921907425,0.7673051953315735,0.9780177098543473
6,0.031243346631526947,0.5309606790542603,0.977773485956143
6,0.026052910834550858,-0.014872141182422638,0.9775293231062819
6,0.0349135622382164,0.7243407368659973,0.9772852212895038
6,0.025921912863850594,-0.13057512044906616,0.9770411804905523
6,0.04512694850564003,1.6500722169876099,0.976797200694175
