Episode,Total Reward,Average Reward,Average Loss,Steps
1,-0.6226976077034831,-0.12453952154069663,0.0,5
2,5.054796903902975,0.15796240324696798,0.0,32
3,0.5594219279490786,0.0799174182784398,0.0,7
4,4.127017102509598,0.2947869358935427,0.0,14
5,-1.0177812385920333,-0.2544453096480083,0.0,4
6,7.675427546371729,0.31980948109882207,0.0,24
7,3.2571197881109395,0.2505476760085338,0.0,13
8,-0.1478083022667973,-0.02463471704446622,0.0,6
9,12.220287920161109,0.35942023294591496,0.06740193507250618,34
10,13.37482426720395,0.33437060668009877,0.09085608059540391,40
11,0.13915105452949073,0.027830210905898146,0.08849874138832092,5
12,2.3756661085593094,0.19797217571327577,0.07141305568317573,12
13,0.6009177454264982,0.10015295757108304,0.10360030209024747,6
14,0.020021044378996322,0.004004208875799264,0.13768647462129593,5
15,-0.0809081527964376,-0.016181630559287518,0.15841396450996398,5
16,-1.0177812385920333,-0.2544453096480083,0.1548176445066929,4
17,0.48866366462409383,0.08144394410401563,0.14096639677882195,6
18,4.9549415415578295,0.17086005315716654,0.12890699428730998,29
19,-0.43830324725476577,-0.048700360806085086,0.1261436285244094,9
20,2.7155680133907945,0.27155680133907945,0.12748827859759332,10
21,4.170803638466442,0.29791454560474584,0.10070096302245345,14
22,9.240208268799892,0.3186278713379273,0.10947376913551626,29
23,1.3341742807114314,0.13341742807114315,0.10094862207770347,10
24,8.642016488992821,0.3086434460354579,0.09422473755798169,28
25,7.1021709188290405,0.29592378828454335,0.08958083235969146,24
26,0.6332324708336046,0.06332324708336046,0.10041664391756058,10
27,10.812107315771794,0.36040357719239313,0.10837802638610204,30
28,0.8180468808957391,0.048120404758572884,0.12518969178199768,17
29,4.470804576967073,0.13149425226373743,0.10370784526800408,34
30,4.51005782069289,0.2505587678162717,0.09888805345528656,18
31,2.2471699092832056,0.24968554547591174,0.10206742998626497,9
32,3.027458263556621,0.2752234785051474,0.10959208451888779,11
33,6.149203159842056,0.4099468773228037,0.08616811235745749,15
34,7.450428501143559,0.392127815849661,0.09497196854729402,19
35,7.853247546052266,0.37396416885963174,0.10609273399625506,21
36,4.273173042870467,0.3052266459193191,0.0914755327893155,14
37,2.4898490920131344,0.2766498991125705,0.1013959174354871,9
38,-0.23944770181834807,-0.039907950303058014,0.08816611766815186,6
39,3.4391244274674992,0.2292749618311666,0.11581160525480906,15
40,6.097393824808484,0.35867022498873435,0.13166637762504466,17
41,8.495636143083722,0.4045541020516058,0.12745324504517375,21
42,7.563345411133724,0.28012390411606386,0.10969197584523095,27
43,11.5960150807871,0.3740650026060355,0.10135658349721663,31
44,2.948013676883996,0.22677028283723047,0.11667830382402126,13
45,10.116887536652381,0.2734293928824968,0.09764468408114202,37
46,5.46788067439134,0.3037711485772967,0.08623692786528005,18
47,7.65233910780513,0.2732978252787546,0.08202653857214111,28
48,7.037020888899985,0.4139424052294109,0.10746599273646579,17
49,-0.22385315376166348,-0.031979021965951926,0.09312408098152705,7
50,3.593006918568581,0.29941724321404845,0.10468420448402564,12
51,1.6561263227949143,0.06624505291179657,0.1058697411417961,25
52,1.5751488780568872,0.1431953525506261,0.09320821342143146,11
53,5.751162700707524,0.22119856541182784,0.09036475663574842,26
54,0.2767188707334538,0.03953126724763626,0.0922696553170681,7
55,4.496114002368408,0.32115100016917203,0.0872463057083743,14
56,3.1366286877356853,0.19603929298348033,0.08381465077400208,16
57,2.343633632447688,0.292954204055961,0.08293793303892016,8
58,1.1071291627126576,0.12301435141251751,0.08070186773935954,9
59,7.611323286813299,0.3805661643406649,0.08524000104516745,20
60,-1.0177812385920333,-0.2544453096480083,0.07849874254316092,4
61,4.965220909904723,0.3310147273269815,0.0843511089682579,15
62,5.6884305598632,0.28442152799316,0.08320706691592931,20
63,7.015040627437331,0.2922933594765555,0.0976342624053359,24
64,3.519494473874081,0.3199540430794619,0.09173380109396848,11
65,6.7385215185142044,0.28077172993809185,0.08849437317500512,24
66,9.871560578737347,0.3184374380237854,0.08413905085575196,31
67,6.5956874438714825,0.21276411109262847,0.08205166999851504,31
68,-1.2591249847893777,-0.2518249969578755,0.09418209046125411,5
69,2.2317054936683944,0.24796727707426605,0.07195261079404089,9
70,6.094296693610652,0.3207524575584554,0.08224046524418027,19
71,12.365353582634759,0.44161977080838427,0.07886719650455884,28
72,5.246396415576524,0.24982840074173923,0.08739218293201356,21
73,8.335793000804152,0.37889968185473416,0.09508812698450955,22
74,8.60802521722293,0.3912738735101332,0.08959914506836371,22
75,2.97885094543564,0.27080463140324,0.09022702513770624,11
76,0.8642372212665685,0.10802965265832107,0.08946422440931201,8
77,10.919944976171696,0.3119984278906199,0.0807160682976246,35
78,11.579108773161186,0.4631643509264475,0.09364072889089585,25
79,12.084587807260869,0.46479183874080265,0.08316713399611987,26
80,8.417199671339317,0.36596520310170944,0.08253286017671875,23
81,2.9098288609740495,0.1939885907316033,0.0881773608426253,15
82,6.235382475734848,0.2711035859015151,0.09778138703626135,23
83,2.1336494644139927,0.2667061830517491,0.09860321879386902,8
84,3.634760464941639,0.22717252905885243,0.0971109988167882,16
85,4.657772298728965,0.31051815324859766,0.09184827307860056,15
86,7.5288762831581995,0.3962566464820105,0.09275385031574651,19
87,13.73301875517014,0.5281930290450053,0.08444324121452294,26
88,8.625402908863823,0.30805010388799364,0.08453955900456224,28
89,6.526083952053709,0.310765902478748,0.08492409615289598,21
90,8.243922022238106,0.34349675092658777,0.08348729663218062,24
91,2.449976633382045,0.144116272551885,0.08508246216703863,17
92,8.466972970441663,0.3256528065554486,0.1034089533182291,26
93,5.854264688279316,0.2927132344139658,0.10218558125197888,20
94,7.789557417759362,0.31158229671037446,0.08722476795315742,25
95,9.100595965675149,0.29356761179597257,0.09484143459027813,31
96,12.97372243289409,0.432457414429803,0.09454787795742353,30
97,7.293308786823314,0.4290181639307832,0.08711858312873279,17
98,9.406617852424054,0.37626471409696216,0.08781698018312455,25
99,10.587692143535262,0.4072189285975101,0.08086572702114399,26
100,1.5416546046777375,0.17129495607530418,0.09274979101286994,9
101,-0.40335081790265614,-0.03361256815855468,0.117660212640961,12
102,9.722850520847148,0.42273263134118033,0.09602675101031428,23
103,3.197148660421644,0.24593451234012645,0.08942091894837526,13
104,7.512429167331264,0.2683010416904023,0.07684195853237595,28
105,10.869188943399825,0.4025625534592528,0.09540015169315869,27
106,10.300414401645279,0.44784410441935996,0.08896015584468842,23
107,0.38462900880525597,0.034966273527750544,0.07330878857861865,11
108,7.561862342562117,0.44481543191541867,0.09731033816933632,17
109,8.063093989460338,0.29863311072075327,0.0927871976185728,27
110,9.102393599110188,0.3792663999629245,0.11221712362021208,24
111,12.71340596655891,0.3972939364549659,0.11080476804636419,32
112,7.912468243294899,0.37678420206166185,0.09292606885234515,21
113,11.64291266535335,0.3880970888451117,0.10312461157639821,30
114,14.033421200427117,0.41274768236550347,0.10168839771957959,34
115,14.04508475544034,0.41309072810118647,0.10107377544045448,34
